2.433651961216024340e+00 2.432081773608298507e+06
2.509028845638134886e+00 2.062876463384752860e+06
2.584405730060244988e+00 1.749804805626633111e+06
2.659782614482355978e+00 1.484318985006530536e+06
2.735159498904466524e+00 1.259175850364420330e+06
2.810536383326577070e+00 1.068235968886383111e+06
2.885913267748687616e+00 9.062955759484652663e+05
2.961290152170798162e+00 7.689437119203144684e+05
3.036667036592908264e+00 6.524412956695919856e+05
3.112043921015019254e+00 5.536186438755883137e+05
3.187420805437129356e+00 4.697886460773644503e+05
3.262797689859240347e+00 3.986731946980038192e+05
3.338174574281350893e+00 3.383408457236789400e+05
3.413551458703461439e+00 2.871539931744665373e+05
3.488928343125571985e+00 2.437241037241935555e+05
3.564305227547682087e+00 2.068737802188598434e+05
3.639682111969792633e+00 1.756046110248767363e+05
3.715058996391903623e+00 1.490699216617737256e+05
3.790435880814014169e+00 1.265516803392289439e+05
3.865812765236124715e+00 1.074409233080458798e+05
3.941189649658235261e+00 9.122116287511702103e+04
4.016566534080345363e+00 7.745432304550975095e+04
4.091943418502456353e+00 6.576881717738493171e+04
4.167320302924566455e+00 5.584944101613885869e+04
4.242697187346676557e+00 4.742880431273692375e+04
4.318074071768787547e+00 4.028006645610217674e+04
4.393450956190897649e+00 3.421077745457652054e+04
4.468827840613008640e+00 2.905765568737212016e+04
4.544204725035118742e+00 2.468216020858064439e+04
4.619581609457229732e+00 2.096673507391033490e+04
4.694958493879339834e+00 1.781162726519662465e+04
4.770335378301450824e+00 1.513218436062646470e+04
4.845712262723560926e+00 1.285656507636624156e+04
4.921089147145671916e+00 1.092379829321560283e+04
4.996466031567782018e+00 9.282134497145774731e+03
5.071842915989893008e+00 7.887649087177234833e+03
5.147219800412003110e+00 6.703057067703469329e+03
5.222596684834114100e+00 5.696707698015527967e+03
5.297973569256224202e+00 4.841731595760432356e+03
5.373350453678335192e+00 4.115317170830227042e+03
5.448727338100445294e+00 3.498096740592882725e+03
5.524104222522557173e+00 2.973625674723582051e+03
5.599481106944666386e+00 2.527940448852861209e+03
5.674857991366778265e+00 2.149183632945002500e+03
5.750234875788888367e+00 1.827285659994425259e+03
5.825611760210998469e+00 1.553694763727868803e+03
5.900988644633109459e+00 1.321147781934738532e+03
5.976365529055220449e+00 1.123475631185483962e+03
6.051742413477330551e+00 9.554381991629060167e+02
6.127119297899441541e+00 8.125841981082606935e+02
6.202496182321551643e+00 6.911321992621957406e+02
6.277873066743661745e+00 5.878696415159512298e+02
6.353249951165772735e+00 5.000670937478195128e+02
6.428626835587883726e+00 4.254054629169352211e+02
6.504003720009993827e+00 3.619141896825727827e+02
6.579380604432104818e+00 3.079187700637825174e+02
6.654757488854214920e+00 2.619961933292763661e+02
6.730134373276325910e+00 2.229370998001852797e+02
6.805511257698436012e+00 1.897136433685032557e+02
6.880888142120546114e+00 1.614521971469789605e+02
6.956265026542657104e+00 1.374101710518115169e+02
7.031641910964767206e+00 1.169563206888706048e+02
7.107018795386878196e+00 9.955402077989494103e+01
7.182395679808988298e+00 8.474705596628150772e+01
7.257772564231099288e+00 7.214754941116493114e+01
7.333149448653209390e+00 6.142570696522832208e+01
7.408526333075320380e+00 5.230110330815573150e+01
7.483903217497431370e+00 4.453527779735256331e+01
7.559280101919541472e+00 3.792544279833387577e+01
7.634656986341652463e+00 3.229913703140619674e+01
7.710033870763762565e+00 2.750968172699318970e+01
7.785410755185873555e+00 2.343231882086657691e+01
7.860787639607983657e+00 1.996092862621225450e+01
7.936164524030094647e+00 1.700523987155063210e+01
8.011541408452204749e+00 1.448845811484783397e+01
8.086918292874315739e+00 1.234524968540335976e+01
8.162295177296426729e+00 1.052002776459735323e+01
8.237672061718535943e+00 8.965495249275424072e+00
8.313048946140646933e+00 7.641405863511549157e+00
8.388425830562757923e+00 6.513510777273277874e+00
8.463802714984868913e+00 5.552662910712894195e+00
8.539179599406979904e+00 4.734055281761849976e+00
8.614556483829089117e+00 4.036573304296818598e+00
8.689933368251200108e+00 3.442243959792273600e+00
8.765310252673311098e+00 2.935767327413747463e+00
8.840687137095422088e+00 2.504118134622898229e+00
