2.433651961216024340e+00 3.103930399026926607e+06
2.509028845638134886e+00 2.637092003525246866e+06
2.584405730060244988e+00 2.240615113842038438e+06
2.659782614482355978e+00 1.903872519122366793e+06
2.735159498904466524e+00 1.617846746531853918e+06
2.810536383326577070e+00 1.374883803261902882e+06
2.885913267748687616e+00 1.168487098294841591e+06
2.961290152170798162e+00 9.931420097923902795e+05
3.036667036592908264e+00 8.441672128179980209e+05
3.112043921015019254e+00 7.175885264425101923e+05
3.187420805437129356e+00 6.100318984003771329e+05
3.262797689859240347e+00 5.186326113526524277e+05
3.338174574281350893e+00 4.409582499523244333e+05
3.413551458703461439e+00 3.749433391354199848e+05
3.488928343125571985e+00 3.188338824501754134e+05
3.564305227547682087e+00 2.711402984889082727e+05
3.639682111969792633e+00 2.305974815512304194e+05
3.715058996391903623e+00 1.961309062238100450e+05
3.790435880814014169e+00 1.668278597513841523e+05
3.865812765236124715e+00 1.419130250424109690e+05
3.941189649658235261e+00 1.207277551707534149e+05
4.016566534080345363e+00 1.027124803171028470e+05
4.091943418502456353e+00 8.739177279228884436e+04
4.167320302924566455e+00 7.436166784455494781e+04
4.242697187346676557e+00 6.327889890319068945e+04
4.318074071768787547e+00 5.385175761090714514e+04
4.393450956190897649e+00 4.583233302681388159e+04
4.468827840613008640e+00 3.900992128424222756e+04
4.544204725035118742e+00 3.320542945843075722e+04
4.619581609457229732e+00 2.826662139016224683e+04
4.694958493879339834e+00 2.406408354544957911e+04
4.770335378301450824e+00 2.048779340132263314e+04
4.845712262723560926e+00 1.744420766040693343e+04
4.921089147145671916e+00 1.485378978811999150e+04
4.996466031567782018e+00 1.264890643619770890e+04
5.071842915989893008e+00 1.077204245049502060e+04
5.147219800412003110e+00 9.174283474768186352e+03
5.222596684834114100e+00 7.814026783050873746e+03
5.297973569256224202e+00 6.655885750151738648e+03
5.373350453678335192e+00 5.669758854703072757e+03
5.448727338100445294e+00 4.830038441065738880e+03
5.524104222522557173e+00 4.114938214672590220e+03
5.599481106944666386e+00 3.505921613818733931e+03
5.674857991366778265e+00 2.987215892263217938e+03
5.750234875788888367e+00 2.545399031641774400e+03
5.825611760210998469e+00 2.169048542962569627e+03
5.900988644633109459e+00 1.848442863422098071e+03
5.976365529055220449e+00 1.575307453521632624e+03
6.051742413477330551e+00 1.342598887287855177e+03
6.127119297899441541e+00 1.144321236884361497e+03
6.202496182321551643e+00 9.753699098163284589e+02
6.277873066743661745e+00 8.313988243981067399e+02
6.353249951165772735e+00 7.087074271094568303e+02
6.428626835587883726e+00 6.041445806708481996e+02
6.504003720009993827e+00 5.150267974871935621e+02
6.579380604432104818e+00 4.390686720563124936e+02
6.654757488854214920e+00 3.743236878521936433e+02
6.730134373276325910e+00 3.191338477213730584e+02
6.805511257698436012e+00 2.720868092739834765e+02
6.880888142120546114e+00 2.319794042199337980e+02
6.956265026542657104e+00 1.977865885063136773e+02
7.031641910964767206e+00 1.686350127374814463e+02
7.107018795386878196e+00 1.437805236567706686e+02
7.182395679808988298e+00 1.225890105078279788e+02
7.257772564231099288e+00 1.045200977368288875e+02
7.333149448653209390e+00 8.911325999587144508e+01
7.408526333075320380e+00 7.597599871856627374e+01
7.483903217497431370e+00 6.477377341781181030e+01
7.559280101919541472e+00 5.522142663085981695e+01
7.634656986341652463e+00 4.707588038660897212e+01
7.710033870763762565e+00 4.012991518918273215e+01
7.785410755185873555e+00 3.420687067701160089e+01
7.860787639607983657e+00 2.915613108114206398e+01
7.936164524030094647e+00 2.484927898549155856e+01
8.011541408452204749e+00 2.117681823117350604e+01
8.086918292874315739e+00 1.804538155911298247e+01
8.162295177296426729e+00 1.537535113546635657e+01
8.237672061718535943e+00 1.309883078319802330e+01
8.313048946140646933e+00 1.115791783098699241e+01
8.388425830562757923e+00 9.503230223204175431e+00
8.463802714984868913e+00 8.092651116159572666e+00
8.539179599406979904e+00 6.890258787459668355e+00
8.614556483829089117e+00 5.865414453401227135e+00
8.689933368251200108e+00 4.991984648902929145e+00
8.765310252673311098e+00 4.247678280925410554e+00
8.840687137095422088e+00 3.613481409996316618e+00
8.916064021517531302e+00 3.073175321873592214e+00
8.991440905939642292e+00 2.612925587245586101e+00
9.066817790361753282e+00 2.220931627348840642e+00
9.142194674783864272e+00 1.887127854066778854e+00
9.217571559205973486e+00 1.602928774393436395e+00
9.292948443628084476e+00 1.361011575075754321e+00
9.368325328050195466e+00 1.155130662537120712e+00
9.443702212472306456e+00 9.799594503799350376e-01
9.519079096894415670e+00 8.309553829178286666e-01
9.594455981316526660e+00 7.042447760600546447e-01
9.669832865738637651e+00 5.965245617935246436e-01
9.745209750160748641e+00 5.049784525177389849e-01
9.820586634582857855e+00 4.272054076653804544e-01
9.895963519004968845e+00 3.611585969453858791e-01
9.971340403427079835e+00 3.050933202242140374e-01
1.004671728784919082e+01 2.575225704239229030e-01
1.012209417227130004e+01 2.171791187357926811e-01
1.019747105669341103e+01 1.829831658991404042e-01
1.027284794111552202e+01 1.540147435233781559e-01
1.034822482553763301e+01 1.294901690334197553e-01
1.042360170995974222e+01 1.087419598538157534e-01
1.049897859438185321e+01 9.120169951353922222e-02
1.057435547880396420e+01 7.638542265959945288e-02
1.064973236322607519e+01 6.388114939215520927e-02
1.072510924764818441e+01 5.333825347513387188e-02
1.080048613207029540e+01 4.445839519609025986e-02
1.087586301649240639e+01 3.698778910657524177e-02
1.095123990091451738e+01 3.071061055912250107e-02
1.102661678533662659e+01 2.544337371293351260e-02
1.110199366975873758e+01 2.103013822705525684e-02
1.117737055418084857e+01 1.733842281258009266e-02
1.125274743860295956e+01 1.425572169895879954e-02
1.132812432302506878e+01 1.168653533213155279e-02
1.140350120744717977e+01 9.549839647235743370e-03
1.147887809186929076e+01 7.776929373053972396e-03
1.155425497629140175e+01 6.309580308640621270e-03
1.162963186071351096e+01 5.098483603545785406e-03
1.170500874513562195e+01 4.101911975477144125e-03
1.178038562955773294e+01 3.284583687249666671e-03
1.185576251397984393e+01 2.616695127163884069e-03
1.193113939840195314e+01 2.073097120390367254e-03
1.200651628282406413e+01 1.632593751934161312e-03
1.208189316724617512e+01 1.277345596830273180e-03
1.215727005166828611e+01 9.923619094132410910e-04
1.223264693609039533e+01 7.650685883323776488e-04
1.230802382051250632e+01 5.849406651677611967e-04
1.238340070493461731e+01 4.431897114310603589e-04
1.245877758935672830e+01 3.324979636974500856e-04
1.253415447377883751e+01 2.467921658784499373e-04
1.260953135820094850e+01 1.810511523276173965e-04
1.268490824262305949e+01 1.311420723073140795e-04
1.276028512704517048e+01 9.368090826300289129e-05
1.283566201146727970e+01 6.591358697689993738e-05
1.291103889588939069e+01 4.561454066654595170e-05
1.298641578031150168e+01 3.100005842102886660e-05
1.306179266473361267e+01 2.065418846641210254e-05
1.313716954915572188e+01 1.346531764723852005e-05
1.321254643357783287e+01 8.571872923222475079e-06
1.328792331799994386e+01 5.315865168214249429e-06
1.336330020242205485e+01 3.203230774628129696e-06
1.343867708684416407e+01 1.870122680323873424e-06
1.351405397126627506e+01 1.054459771912798382e-06
1.358943085568838605e+01 5.721625109750731563e-07
1.366480774011049704e+01 2.975844067293610028e-07
1.374018462453260625e+01 1.476969084618146046e-07
1.381556150895471724e+01 6.960534664269547811e-08
1.389093839337682823e+01 3.097441225766939680e-08
1.396631527779893922e+01 1.293411894476488565e-08
1.404169216222104843e+01 5.032599072990087066e-09
1.411706904664315942e+01 1.810239004827878769e-09
1.419244593106527041e+01 5.966210310084906319e-10
1.426782281548738140e+01 1.783668428710783119e-10
1.434319969990949062e+01 4.782425467399046866e-11
1.441857658433160161e+01 1.135313390544238591e-11
1.449395346875371438e+01 2.351720292275932612e-12
1.456933035317582359e+01 4.180902965283013709e-13
1.464470723759793458e+01 6.260310595333933388e-14
1.472008412202004379e+01 7.727785122008316982e-15
1.479546100644215656e+01 7.674153395973013040e-16
1.487083789086426577e+01 5.962011690386589878e-17
1.494621477528637676e+01 3.509643983667414077e-18
1.502159165970848598e+01 1.509158782587044292e-19
1.509696854413059874e+01 4.545166745529339740e-21
1.517234542855270796e+01 9.135146496195913432e-23
1.524772231297481895e+01 1.158933754291467469e-24
1.532309919739692816e+01 8.703586544787904247e-27
1.539847608181904093e+01 3.592747587325867710e-29
1.547385296624115014e+01 7.481339199484559610e-32
1.554922985066326113e+01 7.114972667517645564e-35
1.562460673508537035e+01 2.753527931043409394e-38
1.569998361950748311e+01 3.792011004083380256e-42
1.577536050392959233e+01 1.589608152650156761e-46
1.585073738835170332e+01 1.690724055863743214e-51
1.592611427277381253e+01 3.688746828289508521e-57
1.600149115719592530e+01 1.287436750758076149e-63
1.607686804161803451e+01 5.372198230365913822e-71
1.615224492604014728e+01 1.904753134618048444e-79
1.622762181046225649e+01 3.842228927309352048e-89
1.630299869488436570e+01 2.750998155748744109e-100
1.637837557930647492e+01 4.010733163818649304e-113
1.645375246372858768e+01 6.181972476007406017e-128
1.652912934815069690e+01 4.644924516944858491e-145
1.660450623257280967e+01 6.809251992246379962e-165
1.667988311699491888e+01 6.583651147690268052e-188
1.675526000141703165e+01 1.159887567666420421e-214
1.683063688583914086e+01 8.080045828340975641e-246
1.690601377026125007e+01 3.616445202086970453e-282
1.698139065468335929e+01 0.000000000000000000e+00
